,index,ITEM,FAMILY,CATEGORY,QTY,MEAN,MAX,%MAX/MEAN,STD,CV,NORMALITY_P,NOT_NORMAL,DAYS_ACTIVE,QTY%,QTY%_CS,SKU_ID,SKU_%,ABC,FOCUS
393,426,426,1,0,13477,18.486968449931414,72,3.89463530459301,14.43934482054263,0.7810553071288548,3.9066734479254633e-16,True,593,0.06186384940492825,64.52836492152188,394.0,16.8808911739503,B,STABLE_DEMAND
394,1440,1440,3,1,13475,18.484224965706446,49,2.6509090909090913,7.126223491164464,0.3855300129913837,3.128347714209667e-08,True,726,0.06185466874908423,64.59021959027096,395.0,16.923736075407028,B,STABLE_DEMAND
395,295,295,1,0,13377,18.349794238683128,58,3.160798385288181,14.400368321236614,0.7847700161606856,5.802713356090117e-18,True,550,0.06140481661272725,64.65162440688368,396.0,16.966580976863753,B,STABLE_DEMAND
396,2022,2022,5,2,13273,18.207133058984912,60,3.29541173811497,10.459479828382872,0.5744715433504944,2.808427379541456e-10,True,721,0.060927422508838217,64.71255182939252,397.0,17.00942587832048,B,STABLE_DEMAND
397,1000,1000,2,0,13260,18.189300411522634,102,5.607692307692307,15.692787090897356,0.8627482495674338,3.374732109328696e-20,True,542,0.06086774824585209,64.77341957763838,398.0,17.052270779777206,B,STABLE_DEMAND
398,1663,1663,3,1,13112,17.986282578875173,117,6.504957291031116,22.50652722251574,1.2513162252298637,3.370418328688981e-29,True,466,0.060188379713394614,64.83360795735177,399.0,17.095115681233935,B,HIGH_IMPORTANCE
399,497,497,1,0,13099,17.968449931412895,93,5.175738606000458,10.740589693406914,0.597747147606202,1.1349683118200842e-26,True,727,0.060128705450408486,64.89373666280218,400.0,17.13796058269066,B,STABLE_DEMAND
400,850,850,2,0,13086,17.950617283950617,45,2.50687757909216,7.264264313716563,0.40468047414789654,1.582375203090791e-11,True,729,0.06006903118742236,64.95380569398961,401.0,17.180805484147385,B,STABLE_DEMAND
401,2107,2107,5,2,13081,17.9437585733882,64,3.566699793593762,8.377158086843233,0.4668563753007199,3.893342849450333e-21,True,727,0.060046079547812305,65.01385177353743,402.0,17.223650385604113,B,STABLE_DEMAND
402,1208,1208,2,0,13070,17.928669410150892,46,2.5657230298393268,6.914140909636386,0.38564718616105015,1.3555893929151352e-05,True,722,0.0599955859406702,65.0738473594781,403.0,17.266495287060838,B,STABLE_DEMAND
403,943,943,2,0,13068,17.925925925925927,42,2.34297520661157,6.811028548619504,0.37995407192712105,1.5557916066555322e-10,True,727,0.059986405284826176,65.13383376476293,404.0,17.309340188517567,B,STABLE_DEMAND
404,1266,1266,2,0,13063,17.919067215363512,66,3.683227436270382,10.596121061327121,0.5913321789564013,5.6469960403215125e-21,True,727,0.059963453645216123,65.19379721840814,405.0,17.35218508997429,B,STABLE_DEMAND
405,929,929,2,0,12994,17.824417009602193,101,5.666384485146992,15.193691096785717,0.852408866365768,3.352438824416503e-21,True,628,0.059646721018597436,65.25344393942673,406.0,17.39502999143102,B,STABLE_DEMAND
406,1773,1773,3,1,12990,17.818930041152264,44,2.469284064665127,6.328040116083212,0.355130195891044,0.00026747852098196745,True,727,0.0596283597069094,65.31307229913364,407.0,17.437874892887745,B,STABLE_DEMAND
407,1397,1397,2,0,12984,17.810699588477366,66,3.705637707948244,11.35309154192613,0.6374309715083294,8.23420294486987e-15,True,616,0.05960081773937734,65.37267311687302,408.0,17.480719794344473,B,STABLE_DEMAND
408,1093,1093,2,0,12970,17.791495198902606,49,2.7541249036237474,6.49115070377445,0.3648457103355107,1.6482543969686958e-06,True,727,0.0595365531484692,65.43220967002149,409.0,17.5235646958012,B,STABLE_DEMAND
409,1677,1677,3,1,12968,17.78875171467764,86,4.834515731030228,18.59861848541491,1.0455269028275347,7.590880620628064e-25,True,513,0.05952737249262518,65.49173704251412,410.0,17.566409597257927,B,HIGH_IMPORTANCE
410,1351,1351,2,0,12963,17.781893004115226,85,4.780143485304328,19.556073260158044,1.0997745434432782,1.989850634795075e-26,True,417,0.059504420853015126,65.55124146336713,411.0,17.60925449871465,B,HIGH_IMPORTANCE
411,103,103,0,0,12883,17.672153635116597,51,2.885896142202903,7.488144908731799,0.42372565694834136,3.089412406453995e-14,True,727,0.05913719461925433,65.61037865798639,412.0,17.65209940017138,B,STABLE_DEMAND
412,1758,1758,3,1,12870,17.65432098765432,45,2.548951048951049,6.861351476068255,0.38864997871435575,6.011765521160561e-13,True,727,0.059077520356268204,65.66945617834266,413.0,17.694944301628105,B,STABLE_DEMAND
413,2047,2047,5,2,12832,17.602194787379972,63,3.579099127182045,11.869287896764995,0.674307269072762,2.365330696064982e-13,True,640,0.058903087895231826,65.72835926623789,414.0,17.737789203084834,B,STABLE_DEMAND
414,151,151,0,0,12827,17.59533607681756,93,5.285491541280112,10.25697458651871,0.582937122754513,2.2070592634092424e-23,True,727,0.05888013625562177,65.78723940249351,415.0,17.78063410454156,B,STABLE_DEMAND
415,505,505,1,0,12772,17.519890260631,70,3.9954588161603506,14.656879717895745,0.836585132660977,1.0482352608524477e-19,True,542,0.05862766821991123,65.84586707071342,416.0,17.823479005998287,B,STABLE_DEMAND
416,81,81,0,0,12737,17.4718792866941,102,5.837952422077413,12.214411948110946,0.6990897629090743,1.2483301702496684e-20,True,658,0.05846700674264088,65.90433407745607,417.0,17.866323907455012,B,STABLE_DEMAND
417,594,594,1,0,12723,17.45267489711934,127,7.27682150436218,29.79459482665495,1.707164947624889,1.3124324653477704e-36,True,266,0.05840274215173274,65.9627368196078,418.0,17.90916880891174,B,HIGH_IMPORTANCE
418,166,166,0,0,12721,17.449931412894376,61,3.495715745617483,15.138028967199551,0.8675122330861152,7.149367270735567e-21,True,603,0.058393561495888716,66.02113038110369,419.0,17.952013710368465,B,STABLE_DEMAND
419,2429,2429,5,2,12556,17.223593964334704,65,3.7738929595412554,14.85204291752216,0.8623080030960223,8.778685279679153e-21,True,544,0.057636157388757076,66.07876653849245,420.0,17.994858611825194,B,STABLE_DEMAND
420,1012,1012,2,0,12511,17.161865569272976,40,2.33074894093198,6.162954267725778,0.35910747831285206,5.435174088574968e-08,True,727,0.05742959263226663,66.1361961311247,421.0,18.03770351328192,B,STABLE_DEMAND
421,38,38,0,0,12477,17.11522633744856,59,3.4472228901178164,7.028427460354082,0.41065349191296985,1.245441379091363e-16,True,727,0.05727352148291829,66.19346965260762,422.0,18.080548414738647,B,STABLE_DEMAND
422,1071,1071,2,0,12452,17.080932784636488,88,5.151943462897527,21.031511710835343,1.231285900835124,1.8323217745363402e-29,True,349,0.05715876328486804,66.25062841589249,423.0,18.123393316195372,B,HIGH_IMPORTANCE
423,43,43,0,0,12436,17.058984910836763,42,2.4620456738501124,6.605698469116038,0.38722693663441554,6.303234840743244e-07,True,727,0.05708531803811588,66.30771373393061,424.0,18.1662382176521,B,STABLE_DEMAND
424,825,825,2,0,12391,16.997256515775035,121,7.1187959002501815,23.056607194470487,1.356489923716325,6.645879715904978e-31,True,368,0.05687875328162543,66.36459248721224,425.0,18.209083119108826,B,HIGH_IMPORTANCE
425,2052,2052,5,2,12375,16.97530864197531,47,2.7687272727272725,8.021567387084854,0.47254324243918044,5.888038057122458e-09,True,700,0.05680530803487327,66.4213977952471,426.0,18.251928020565554,B,STABLE_DEMAND
426,2709,2709,6,2,12332,16.916323731138547,52,3.073953940966591,10.830987783050663,0.6402684150051843,4.695001559160443e-15,True,596,0.056607923934226846,66.47800571918133,427.0,18.29477292202228,B,STABLE_DEMAND
427,709,709,2,0,12310,16.886145404663925,37,2.1911454102355807,6.009784840614233,0.3559003370274391,0.009914216585457325,True,727,0.05650693671994263,66.53451265590127,428.0,18.337617823479007,B,STABLE_DEMAND
428,2008,2008,5,2,12276,16.839506172839506,60,3.563049853372434,14.009917122445005,0.8319672191481271,3.4604462769238025e-21,True,519,0.05635086557059429,66.59086352147186,429.0,18.380462724935732,B,STABLE_DEMAND
429,1291,1291,2,0,12229,16.775034293552814,52,3.0998446316133776,10.503080763645922,0.6261138177036452,4.557311125696906e-12,True,624,0.05613512015825982,66.64699864163012,430.0,18.42330762639246,B,STABLE_DEMAND
430,1222,1222,2,0,12167,16.689986282578875,37,2.216898167173502,5.904219121431518,0.35375817699708856,7.86765156135516e-07,True,727,0.0558505198270952,66.70284916145721,431.0,18.466152527849186,B,STABLE_DEMAND
431,192,192,0,0,12156,16.674897119341562,45,2.6986673247778876,8.460635304101956,0.5073875564898261,2.404642041042848e-10,True,725,0.05580002621995309,66.75864918767716,432.0,18.508997429305914,B,STABLE_DEMAND
432,827,827,2,0,12130,16.63923182441701,51,3.065045342126958,8.653440366601403,0.5200624919416672,1.2355991230172947e-10,True,726,0.05568067769398083,66.81432986537115,433.0,18.55184233076264,B,STABLE_DEMAND
433,981,981,2,0,12093,16.588477366255145,42,2.5318779459191267,6.8153171874253236,0.4108464590782321,3.4074105759174245e-09,True,727,0.055510835560866466,66.86984070093202,434.0,18.594687232219364,B,STABLE_DEMAND
434,147,147,0,0,12052,16.532235939643346,93,5.625373382011285,9.04866972004713,0.5473349009222003,3.42306078285196e-20,True,727,0.05532263211606406,66.92516333304808,435.0,18.637532133676093,B,STABLE_DEMAND
435,2142,2142,5,2,12042,16.51851851851852,60,3.632286995515695,14.40238075557547,0.8718930053823715,6.50196555937106e-21,True,551,0.05527672883684395,66.98044006188492,436.0,18.680377035132818,B,STABLE_DEMAND
436,168,168,0,0,12026,16.496570644718794,64,3.8795942125394975,7.154711180021296,0.4337090013500353,2.8963738412967125e-16,True,727,0.055203283590091794,67.03564334547501,437.0,18.723221936589546,B,STABLE_DEMAND
437,2345,2345,5,2,12022,16.49108367626886,36,2.1829978372982866,5.946209435741641,0.3605711760651852,5.964819138171151e-05,True,727,0.055184922278403756,67.09082826775341,438.0,18.76606683804627,B,STABLE_DEMAND
438,2119,2119,5,2,12019,16.486968449931414,54,3.2753140860304515,12.840854176782312,0.778848714108853,2.591821330742454e-20,True,511,0.055171151294637726,67.14599941904805,439.0,18.808911739503,B,STABLE_DEMAND
439,1268,1268,2,0,12010,16.474622770919066,62,3.7633638634471276,8.945176467499145,0.5429669979023212,1.7524072199858604e-13,True,703,0.055129838343339635,67.20112925739139,440.0,18.851756640959724,B,STABLE_DEMAND
440,2194,2194,5,2,11958,16.403292181069958,40,2.4385348720521827,6.0621134858963694,0.36956687834240287,1.5454677537718453e-08,True,727,0.05489114129139512,67.25602039868278,441.0,18.894601542416453,B,STABLE_DEMAND
441,571,571,1,0,11948,16.38957475994513,51,3.1117341814529627,7.48252182912406,0.456541547826535,2.5012962621279167e-12,True,727,0.054845238012175015,67.31086563669496,442.0,18.937446443873178,B,STABLE_DEMAND
442,1258,1258,2,0,11932,16.367626886145406,75,4.58221589004358,17.054110554515994,1.041941551646175,1.3289416063832545e-24,True,483,0.05477179276542286,67.36563742946038,443.0,18.980291345329906,B,HIGH_IMPORTANCE
443,2108,2108,5,2,11921,16.352537722908092,155,9.478651119872495,34.08567094862809,2.084426987798832,6.853414477381242e-40,True,152,0.05472129915828075,67.42035872861865,444.0,19.02313624678663,B,HIGH_IMPORTANCE
444,525,525,1,0,11911,16.338820301783265,46,2.815380740491982,7.954827080529519,0.4868666729666711,2.075877091556322e-06,True,726,0.05467539587906065,67.47503412449771,445.0,19.06598114824336,B,STABLE_DEMAND
445,819,819,2,0,11874,16.2880658436214,62,3.8064679130874177,11.557994365541983,0.7095989466464633,9.81439728748798e-14,True,702,0.05450555374594628,67.52953967824365,446.0,19.108826049700085,B,STABLE_DEMAND
446,746,746,2,0,11849,16.253772290809327,67,4.122120010127437,15.717546894892111,0.9670091726201663,1.7757946863234328e-22,True,486,0.05439079554789603,67.58393047379155,447.0,19.151670951156813,B,STABLE_DEMAND
447,879,879,2,0,11838,16.238683127572017,50,3.0790674100354787,10.814270507764885,0.6659573576753337,7.185192653531847e-13,True,608,0.05434030194075392,67.63827077573231,448.0,19.194515852613538,B,STABLE_DEMAND
448,2452,2452,5,2,11787,16.16872427983539,64,3.958259099007381,8.771539181156658,0.5425003871267671,9.876220117298849e-19,True,709,0.05410619521673141,67.69237697094904,449.0,19.237360754070266,B,STABLE_DEMAND
449,997,997,2,0,11757,16.127572016460906,43,2.6662413881092113,5.64581141571814,0.3500720015359806,1.524558257415265e-08,True,727,0.05396848537907112,67.74634545632811,450.0,19.28020565552699,B,STABLE_DEMAND
450,636,636,2,0,11755,16.124828532235938,33,2.046533390046789,5.465129293229239,0.33892635089443773,7.68991685617948e-06,True,727,0.053959304723227096,67.80030476105134,451.0,19.32305055698372,B,STABLE_DEMAND
451,1073,1073,2,0,11722,16.079561042524006,89,5.534976966387989,15.032354550220521,0.934873440292677,9.562410176603535e-25,True,603,0.05380782390180077,67.85411258495314,452.0,19.365895458440445,B,STABLE_DEMAND
452,1828,1828,3,1,11673,16.012345679012345,54,3.3723978411719355,9.503533819961662,0.5935129062582072,7.746185653463133e-16,True,723,0.05358289783362228,67.90769548278676,453.0,19.408740359897173,B,STABLE_DEMAND
453,639,639,2,0,11644,15.972565157750344,40,2.5042940570250773,6.588727814049578,0.41250279770200465,1.7654458450699906e-10,True,727,0.05344977832388399,67.96114526111064,454.0,19.451585261353898,B,STABLE_DEMAND
454,408,408,1,0,11635,15.960219478737997,48,3.007477438762355,9.151190876451953,0.573375002057024,5.97464855367491e-11,True,697,0.0534084653725859,68.01455372648323,455.0,19.494430162810627,B,STABLE_DEMAND
455,188,188,0,0,11613,15.930041152263374,49,3.0759493670886076,7.0203229414038235,0.4406971001707903,6.323083875069135e-13,True,727,0.05330747815830168,68.06786120464153,456.0,19.53727506426735,B,STABLE_DEMAND
456,2085,2085,5,2,11591,15.899862825788752,39,2.452851350185489,5.875270625785032,0.3695170637733835,7.678210844908051e-11,True,727,0.053206490944017464,68.12106769558555,457.0,19.58011996572408,B,STABLE_DEMAND
457,384,384,1,0,11591,15.899862825788752,51,3.2075748425502546,11.566559058021376,0.7274628205761007,2.522388429897258e-18,True,553,0.053206490944017464,68.17427418652957,458.0,19.622964867180805,B,STABLE_DEMAND
458,861,861,2,0,11558,15.854595336076818,82,5.172002076483821,16.754062452479197,1.0567322657775855,5.741570763812682e-25,True,476,0.05305501012259113,68.22732919665216,459.0,19.665809768637533,B,HIGH_IMPORTANCE
459,1097,1097,2,0,11555,15.850480109739369,39,2.460493292946776,6.3756816412095985,0.40223902349128493,1.9807791886705672e-06,True,726,0.0530412391388251,68.28037043579099,460.0,19.70865467009426,B,STABLE_DEMAND
460,251,251,1,0,11493,15.765432098765432,59,3.7423649177760376,13.44130958719438,0.8525811092895418,2.7971867700465726e-21,True,510,0.05275663880766049,68.33312707459865,461.0,19.751499571550987,B,STABLE_DEMAND
461,844,844,2,0,11490,15.761316872427983,40,2.5378590078328984,6.403818093571437,0.4062996858323392,5.005036030070187e-08,True,727,0.05274286782389446,68.38586994242254,462.0,19.794344473007712,B,STABLE_DEMAND
462,613,613,1,0,11446,15.700960219478738,59,3.7577319587628866,9.186020892962473,0.5850610895482826,2.2334885699279062e-17,True,724,0.05254089339532602,68.43841083581788,463.0,19.83718937446444,B,STABLE_DEMAND
463,1107,1107,2,0,11441,15.694101508916324,42,2.676164670920374,6.7248498325168224,0.42849536997681703,1.1726650761545443e-09,True,727,0.05251794175571597,68.49092877757359,464.0,19.880034275921165,B,STABLE_DEMAND
464,2270,2270,5,2,11438,15.689986282578875,88,5.608672844902955,8.331881119790237,0.5310317657218993,1.8186085898147487e-16,True,680,0.05250417077194994,68.54343294834554,465.0,19.922879177377894,B,STABLE_DEMAND
465,806,806,2,0,11429,15.67764060356653,48,3.061685186805495,6.603491993900955,0.4212044503940674,1.2663912973831515e-10,True,712,0.05246285782065185,68.5958958061662,466.0,19.96572407883462,B,STABLE_DEMAND
466,1116,1116,2,0,11420,15.665294924554184,88,5.617513134851138,13.56771438281383,0.8661001563109704,7.239731830164937e-23,True,518,0.052421544869353756,68.64831735103554,467.0,20.008568980291344,B,STABLE_DEMAND
467,2348,2348,5,2,11411,15.652949245541839,40,2.5554289720445182,7.445147043832561,0.47563861142353314,1.2413749715667333e-11,True,726,0.05238023191805567,68.7006975829536,468.0,20.051413881748072,B,STABLE_DEMAND
468,297,297,1,0,11405,15.644718792866941,44,2.8124506795265236,6.848335621107545,0.43774104934567293,2.0835273784047814e-10,True,727,0.05235268995052361,68.75305027290412,469.0,20.094258783204797,B,STABLE_DEMAND
469,922,922,2,0,11397,15.633744855967079,57,3.6459594630165832,13.098276555773115,0.8378207957496359,5.84311115276278e-22,True,486,0.05231596732714753,68.80536624023127,470.0,20.137103684661525,B,STABLE_DEMAND
470,1459,1459,3,1,11379,15.609053497942387,40,2.5626153440548376,7.231036229652814,0.4632591098881186,1.1808901634324798e-09,True,726,0.05223334142455135,68.85759958165582,471.0,20.17994858611825,B,STABLE_DEMAND
471,2497,2497,5,2,11313,15.518518518518519,48,3.0930787589498805,9.283981241488348,0.5982517745111823,9.796383260152197e-09,True,679,0.05193037978169869,68.90952996143751,472.0,20.22279348757498,B,STABLE_DEMAND
472,398,398,1,0,11303,15.50480109739369,42,2.7088383614969476,8.109334703622944,0.5230208793188645,9.08759716367058e-07,True,696,0.05188447650247859,68.96141443794,473.0,20.265638389031704,B,STABLE_DEMAND
473,2396,2396,5,2,11251,15.433470507544582,45,2.915740823037952,8.771913166685355,0.5683694514721912,1.1191354509776374e-09,True,647,0.05164577945053408,69.01306021739053,474.0,20.308483290488432,B,STABLE_DEMAND
474,257,257,1,0,11216,15.385459533607682,48,3.1198288159771757,11.644852531578902,0.7568738851213462,6.458090623367412e-18,True,560,0.05148511797326372,69.06454533536379,475.0,20.351328191945157,B,STABLE_DEMAND
475,1402,1402,2,0,11210,15.377229080932784,35,2.276092774308653,5.583194711863599,0.36308197546374343,2.5620916943580596e-08,True,727,0.05145757600573167,69.11600291136952,476.0,20.394173093401886,B,STABLE_DEMAND
476,1174,1174,2,0,11182,15.338820301783265,38,2.4773743516365587,6.772734545350574,0.4415420750814316,6.496452709114919e-09,True,727,0.05132904682391539,69.16733195819343,477.0,20.43701799485861,B,STABLE_DEMAND
477,2109,2109,5,2,11174,15.327846364883403,149,9.720869876499014,9.741341937617962,0.635532331530651,5.506020429308094e-30,True,678,0.05129232420053931,69.21862428239398,478.0,20.47986289631534,B,STABLE_DEMAND
478,1092,1092,2,0,11167,15.318244170096023,75,4.896122503805857,7.207879478956064,0.47054214562182956,6.642893475928885e-16,True,727,0.05126019190508524,69.26988447429906,479.0,20.522707797772064,B,STABLE_DEMAND
479,2364,2364,5,2,11151,15.296296296296296,42,2.745762711864407,6.424113228238644,0.41997834664029876,1.1515591813449078e-09,True,703,0.05118674665833308,69.32107122095739,480.0,20.565552699228792,B,STABLE_DEMAND
480,2511,2511,5,2,11148,15.292181069958847,41,2.681108719052745,6.75318051158961,0.4416100280721947,3.2860775718290824e-06,True,719,0.05117297567456705,69.37224419663195,481.0,20.608397600685517,B,STABLE_DEMAND
481,1403,1403,2,0,11132,15.270233196159122,42,2.7504491555874955,5.757432375237649,0.3770363098767738,1.012017469825821e-09,True,727,0.05109953042781489,69.42334372705977,482.0,20.651242502142246,B,STABLE_DEMAND
482,267,267,1,0,11103,15.23045267489712,47,3.0859227235882196,10.243282705827628,0.6725527418308872,5.101886794978139e-12,True,645,0.050966410918076605,69.47431013797785,483.0,20.69408740359897,B,STABLE_DEMAND
483,2144,2144,5,2,11097,15.222222222222221,47,3.0875912408759127,7.726257499271888,0.5075643612660364,9.180543728926158e-15,True,727,0.050938868950544544,69.52524900692839,484.0,20.7369323050557,B,STABLE_DEMAND
484,1229,1229,2,0,11086,15.20713305898491,55,3.6167237957784595,7.479800904907243,0.4918613440084233,3.101882960193021e-17,True,726,0.05088837534340243,69.5761373822718,485.0,20.779777206512424,B,STABLE_DEMAND
485,385,385,1,0,11084,15.204389574759945,45,2.95967159870083,7.204675103190175,0.4738549395728651,5.681352198590173e-13,True,727,0.05087919468755841,69.62701657695935,486.0,20.822622107969153,B,STABLE_DEMAND
486,503,503,1,0,11049,15.156378600823045,40,2.6391528645126257,7.342875447294917,0.48447426926219517,2.7810304406572506e-11,True,717,0.05071853321028806,69.67773511016964,487.0,20.865467009425878,B,STABLE_DEMAND
487,1994,1994,4,1,11048,15.155006858710562,189,12.471125995655322,14.806697893413675,0.9770169048061703,1.4849487634997036e-31,True,707,0.05071394288236605,69.728449053052,488.0,20.908311910882606,B,STABLE_DEMAND
488,797,797,2,0,11032,15.133058984910837,135,8.920866569978244,20.392713539212853,1.347560566541531,6.062826994733278e-31,True,365,0.050640497635613894,69.77908955068762,489.0,20.95115681233933,B,HIGH_IMPORTANCE
489,1145,1145,2,0,10970,15.0480109739369,39,2.591704649042844,5.55829738337894,0.36937090177604803,2.9552277069910815e-08,True,727,0.050355897304449275,69.82944544799207,490.0,20.99400171379606,B,STABLE_DEMAND
490,118,118,0,0,10941,15.008230452674898,68,4.530847271730189,8.168213537021364,0.5442489414576889,3.3081330840256667e-20,True,727,0.05022277779471099,69.87966822578679,491.0,21.036846615252784,B,STABLE_DEMAND
491,2326,2326,5,2,10862,14.899862825788752,42,2.8188178972564906,6.808173213765209,0.4569285833948479,1.663739257473651e-09,True,706,0.0498601418888722,69.92952836767566,492.0,21.079691516709513,B,STABLE_DEMAND
492,2898,2898,6,2,10859,14.895747599451303,45,3.020996408509071,5.672383070143286,0.38080553072423384,1.0463894195567036e-09,True,727,0.04984637090510617,69.97937473858076,493.0,21.122536418166238,B,STABLE_DEMAND
493,2389,2389,5,2,10833,14.860082304526749,40,2.691775131542509,7.955899082630261,0.53538728249215,9.91561933005869e-07,True,682,0.049727022379133914,70.02910176095989,494.0,21.165381319622966,B,STABLE_DEMAND
494,218,218,1,0,10832,14.858710562414267,64,4.307237813884786,8.351354367025644,0.5620510832313234,3.2923238530621883e-19,True,727,0.0497224320512119,70.0788241930111,495.0,21.20822622107969,B,STABLE_DEMAND
495,588,588,1,0,10742,14.73525377229081,39,2.646713833550549,6.500412495158623,0.44114696601849157,5.287360238526162e-08,True,725,0.04930930253823101,70.12813349554933,496.0,21.25107112253642,B,STABLE_DEMAND
496,676,676,2,0,10734,14.724279835390947,87,5.90860816098379,20.30216724501749,1.37882242608699,9.89986178385405e-32,True,312,0.049272579914854925,70.17740607546419,497.0,21.293916023993145,B,HIGH_IMPORTANCE
497,308,308,1,0,10721,14.706447187928669,40,2.719895532133197,6.892540530898458,0.4686747548759422,2.0136846856644297e-08,True,720,0.049212905651868796,70.22661898111606,498.0,21.336760925449873,B,STABLE_DEMAND
498,2430,2430,5,2,10687,14.659807956104252,39,2.660334986432114,6.1348885609582275,0.41848355580972657,1.483652134481872e-08,True,720,0.049056834502520456,70.27567581561858,499.0,21.379605826906598,B,STABLE_DEMAND
499,650,650,2,0,10681,14.651577503429355,91,6.210935305682988,20.499715244801685,1.3991473095646876,1.1324239439345712e-32,True,285,0.049029292534988396,70.32470510815357,500.0,21.422450728363327,B,HIGH_IMPORTANCE
500,246,246,1,0,10641,14.59670781893004,64,4.384550324217649,12.393914233436366,0.8490896979771743,5.761243690055536e-19,True,534,0.048845679418107996,70.37355078757167,501.0,21.46529562982005,B,STABLE_DEMAND
501,45,45,0,0,10604,14.545953360768175,47,3.23113919275745,6.4207671482889594,0.44141260383842434,3.9592100756734305e-13,True,727,0.04867583728499363,70.42222662485666,502.0,21.508140531276776,B,STABLE_DEMAND
502,330,330,1,0,10588,14.52400548696845,52,3.580279561768039,9.390332144295526,0.6465387356622061,1.4492881721117623e-12,True,625,0.048602392038241474,70.47082901689491,503.0,21.550985432733505,B,STABLE_DEMAND
503,224,224,1,0,10579,14.511659807956104,43,2.9631345117685983,6.863879706941488,0.47299067079689433,2.4788221475446903e-10,True,726,0.04856107908694338,70.51939009598185,504.0,21.59383033419023,B,STABLE_DEMAND
504,2432,2432,5,2,10561,14.486968449931412,46,3.17526749360856,7.574549473444051,0.5228526243860159,1.193108278840782e-09,True,698,0.0484784531843472,70.56786854916619,505.0,21.63667523564696,B,STABLE_DEMAND
505,675,675,2,0,10512,14.419753086419753,42,2.912671232876712,6.4321859327149316,0.4460676888269773,3.156855655106483e-06,True,725,0.04825352711616871,70.61612207628237,506.0,21.679520137103683,B,STABLE_DEMAND
506,11,11,0,0,10498,14.400548696844993,49,3.402648123452086,7.576082936818411,0.5260968242465823,1.9894148482713873e-15,True,724,0.048189262525260575,70.66431133880762,507.0,21.72236503856041,B,STABLE_DEMAND
507,450,450,1,0,10492,14.392318244170095,41,2.8487418985894015,8.672917695281729,0.6026074151601583,7.901640453056302e-10,True,642,0.048161720557728514,70.71247305936535,508.0,21.765209940017137,B,STABLE_DEMAND
508,2138,2138,5,2,10451,14.336076817558299,39,2.720409530188499,6.669664511606838,0.46523638206500667,7.299012956540896e-12,True,726,0.047973517112926106,70.76044657647827,509.0,21.808054841473865,B,STABLE_DEMAND
509,2953,2953,6,2,10398,14.263374485596708,37,2.5940565493364107,5.4931816001030525,0.3851249650389618,7.389779455024836e-09,True,726,0.04773022973305958,70.80817680621134,510.0,21.85089974293059,B,STABLE_DEMAND
510,105,105,0,0,10395,14.25925925925926,57,3.9974025974025973,7.082907765711931,0.4967234017512263,4.699674216413971e-15,True,726,0.04771645874929355,70.85589326496063,511.0,21.89374464438732,B,STABLE_DEMAND
511,714,714,2,0,10357,14.20713305898491,53,3.730520420971324,10.24103218715623,0.7208373529436026,5.066784055578026e-14,True,685,0.04754202628825717,70.90343529124888,512.0,21.936589545844043,B,STABLE_DEMAND
512,353,353,1,0,10351,14.198902606310014,56,3.9439667664959908,8.766049575932115,0.6173751464452238,3.1250040749553065e-11,True,649,0.04751448432072511,70.95094977556961,513.0,21.979434447300772,B,STABLE_DEMAND
513,1911,1911,4,1,10330,14.170096021947874,155,10.938528557599225,17.044258326086577,1.202832944793525,1.0790023541987046e-32,True,677,0.047418087434362904,70.99836786300398,514.0,22.022279348757497,B,HIGH_IMPORTANCE
514,1227,1227,2,0,10307,14.138545953360769,63,4.455903754729795,5.662558596682791,0.40050501765613217,8.790340505249148e-17,True,727,0.04731250989215667,71.04568037289613,515.0,22.065124250214225,B,STABLE_DEMAND
515,1340,1340,2,0,10291,14.116598079561042,39,2.762705276455155,5.579235586504802,0.3952252203441843,4.659044959727521e-13,True,727,0.04723906464540451,71.09291943754154,516.0,22.10796915167095,B,STABLE_DEMAND
516,602,602,1,0,10287,14.11111111111111,41,2.905511811023622,8.163339383494344,0.5785043657594418,2.6748221415573425e-09,True,659,0.047220703333716474,71.14014014087526,517.0,22.15081405312768,B,STABLE_DEMAND
517,2831,2831,6,2,10287,14.11111111111111,38,2.6929133858267718,5.470198983864928,0.387651896494365,7.9966439443524e-06,True,725,0.047220703333716474,71.18736084420898,518.0,22.193658954584404,B,STABLE_DEMAND
518,2607,2607,6,2,10255,14.067215363511659,44,3.1278400780107267,5.683466773925316,0.40402216267104396,4.578809987415555e-12,True,726,0.047073812840212156,71.23443465704919,519.0,22.236503856041132,B,STABLE_DEMAND
519,109,109,0,0,10250,14.060356652949245,36,2.560390243902439,5.935706849793862,0.4221590530243634,8.332375067698905e-11,True,726,0.047050861200602104,71.2814855182498,520.0,22.279348757497857,B,STABLE_DEMAND
520,2005,2005,5,2,10246,14.054869684499314,56,3.984384149912161,11.819836024400196,0.840977987681802,6.918546915199649e-19,True,540,0.047032499888914066,71.32851801813871,521.0,22.322193658954586,B,STABLE_DEMAND
521,2029,2029,5,2,10232,14.035665294924554,131,9.333365910867865,9.165081900314219,0.6529852135778993,3.3523328257683143e-26,True,674,0.04696823529800592,71.37548625343672,522.0,22.36503856041131,B,STABLE_DEMAND
